tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
CF-110a	CF-110a_LP-DIR-T	CF-110		mt	142.7	58.7	2	9	-1	5.8	5	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-02-13 19:05:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-110a	CF-110a_LP-DIR-T	CF-110		ht	296.0	17.2	2	8	0	0	6.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	945	K		hargrave 2021-02-13 19:05:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-110a	CF-110a_LP-DIR-T	CF-110		mt	294.1	26.3	2	9	0	5.8	5	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-02-13 19:05:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-110a	CF-110a_LP-DIR-T	CF-110		ht	293.1	23.3	2	8	100	0	6.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	945	K		hargrave 2021-02-13 19:05:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-111a	CF-111a_LP-DIR-T	CF-111		ht	153.7	56.4	2	7	-1	0	3.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	941	K		hargrave 2021-02-13 09:51:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-111a	CF-111a_LP-DIR-T	CF-111		mt	153.0	46.4	2	9	-1	7.2	8.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-02-13 09:51:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-111a	CF-111a_LP-DIR-T	CF-111		ht	280.9	29.7	2	7	0	0	3.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	941	K		hargrave 2021-02-13 09:51:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-111a	CF-111a_LP-DIR-T	CF-111		mt	287.8	37.9	2	9	0	7.2	8.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-02-13 09:51:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-111a	CF-111a_LP-DIR-T	CF-111		ht	275.2	33.4	2	7	100	0	3.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	941	K		hargrave 2021-02-13 09:51:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-111a	CF-111a_LP-DIR-T	CF-111		mt	280.3	42.5	2	9	100	7.2	8.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2021-02-13 09:51:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-111a		CF-111										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-112a		CF-112										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-112a	CF-112a_LP-DIR-T	CF-112		lt	97.2	72.6	3	3	100	59.8	10.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-112a	CF-112a_LP-DIR-T	CF-112		mt	288.6	42.3	3	12	100	3.6	3.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	723	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-112a	CF-112a_LP-DIR-T	CF-112		lt	64.1	73.4	3	3	0	59.8	10.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-112a	CF-112a_LP-DIR-T	CF-112		ht	295.3	30.4	3	9	0	0	1.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	957	937	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-112a	CF-112a_LP-DIR-T	CF-112		mt	131.9	43.9	3	12	-1	3.6	3.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	723	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-112a	CF-112a_LP-DIR-T	CF-112		lt	177.3	-6.4	3	3	-1	59.8	10.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-112a	CF-112a_LP-DIR-T	CF-112		ht	124.0	46.2	3	9	-1	0	1.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	957	937	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-112a	CF-112a_LP-DIR-T	CF-112		ht	289.9	36.3	3	9	100	0	1.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	957	937	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-112a	CF-112a_LP-DIR-T	CF-112		mt	295.3	36.5	3	12	0	3.6	3.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	723	K		hargrave 2021-02-13 19:07:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-113a	CF-113a_LP-DIR-T	CF-113		ht	135.9	51.1	2	6	-1	0	4.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	937	K		hargrave 2021-02-12 14:28:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-113a	CF-113a_LP-DIR-T	CF-113		mt	164.5	45.4	2	11	-1	8.1	14.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	723	K		hargrave 2021-02-12 14:28:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-113a	CF-113a_LP-DIR-T	CF-113		ht	303.4	25.1	2	6	0	0	4.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	937	K		hargrave 2021-02-12 14:28:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-113a	CF-113a_LP-DIR-T	CF-113		mt	288.9	40.7	2	11	0	8.1	14.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	723	K		hargrave 2021-02-12 14:28:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-113a	CF-113a_LP-DIR-T	CF-113		ht	299.5	32.1	2	6	100	0	4.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	937	K		hargrave 2021-02-12 14:28:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-113a	CF-113a_LP-DIR-T	CF-113		mt	280.6	45.4	2	11	100	8.1	14.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	723	K		hargrave 2021-02-12 14:28:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-113a		CF-113										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-114a		CF-114										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-114a	CF-114a_LP-DIR-T	CF-114		mt	279.9	39.1	2	10	100	4.8	4.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	883	673	K		hargrave 2021-02-13 19:08:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-114a	CF-114a_LP-DIR-T	CF-114		ht	132.2	41.4	2	9	-1	0	6	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	941	K		hargrave 2021-02-13 19:08:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-114a	CF-114a_LP-DIR-T	CF-114		mt	151.5	45.3	2	10	-1	4.8	4.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	883	673	K		hargrave 2021-02-13 19:08:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-114a	CF-114a_LP-DIR-T	CF-114		ht	301.1	27.1	2	9	0	0	6	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	941	K		hargrave 2021-02-13 19:08:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-114a	CF-114a_LP-DIR-T	CF-114		mt	286.6	34.6	2	10	0	4.8	4.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	883	673	K		hargrave 2021-02-13 19:08:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-114a	CF-114a_LP-DIR-T	CF-114		ht	296.8	33.9	2	9	100	0	6	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	941	K		hargrave 2021-02-13 19:08:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-115a	CF-115a_LP-DIR-T	CF-115		ht	297.1	15.6	3	9	0	0	3.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	957	937	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-115a	CF-115a_LP-DIR-T	CF-115		ht	168.5	72.1	3	9	-1	0	3.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	957	937	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-115a		CF-115										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-115a	CF-115a_LP-DIR-T	CF-115		mt	181.0	59.4	3	11	-1	6.8	3.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	673	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-115a	CF-115a_LP-DIR-T	CF-115		lt	162.4	20.4	3	3	-1	36	4.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-115a	CF-115a_LP-DIR-T	CF-115		lt	330.1	61.7	3	3	0	36	4.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-115a	CF-115a_LP-DIR-T	CF-115		mt	292.9	28.6	3	11	0	6.8	3.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	673	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-115a	CF-115a_LP-DIR-T	CF-115		ht	294.5	21.9	3	9	100	0	3.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	957	937	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-115a	CF-115a_LP-DIR-T	CF-115		lt	322.1	71.1	3	3	100	36	4.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-115a	CF-115a_LP-DIR-T	CF-115		mt	287.9	34.2	3	11	100	6.8	3.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	673	K		hargrave 2021-02-13 19:09:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-116a	CF-116a_LP-DIR-T	CF-116		lt	25.9	64	3	3	0	53.1	14.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-116a	CF-116a_LP-DIR-T	CF-116		mt	291.7	33.8	3	12	0	8.5	4.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	723	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-116a	CF-116a_LP-DIR-T	CF-116		ht	293.4	23.9	3	7	100	0	6.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	947	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-116a	CF-116a_LP-DIR-T	CF-116		lt	44.0	70.7	3	3	100	53.1	14.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-116a	CF-116a_LP-DIR-T	CF-116		mt	285.4	39.2	3	12	100	8.5	4.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	723	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-116a	CF-116a_LP-DIR-T	CF-116		mt	174.6	50	3	12	-1	8.5	4.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	723	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-116a	CF-116a_LP-DIR-T	CF-116		ht	296.4	17.6	3	7	0	0	6.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	947	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-116a	CF-116a_LP-DIR-T	CF-116		ht	159.9	64.8	3	7	-1	0	6.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	947	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-116a		CF-116										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-116a	CF-116a_LP-DIR-T	CF-116		lt	154.0	-9.1	3	3	-1	53.1	14.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:11:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		lt	345.4	67.4	3	3	100	42.3	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		mt	294.4	26.7	3	13	0	6.3	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	923	723	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		lt	345.7	57.4	3	3	0	42.3	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		ht	294.8	15.5	3	5	0	0	3.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	951	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		mt	178.4	57.3	3	13	-1	6.3	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	923	723	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		ht	176.6	68.5	3	5	-1	0	3.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	951	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		mt	289.8	32.5	3	13	100	6.3	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	923	723	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		lt	153.9	13.9	3	3	-1	42.3	5.7	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-117a	CF-117a_LP-DIR-T	CF-117		ht	292.1	21.5	3	5	100	0	3.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	951	K		hargrave 2021-02-13 19:13:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-117a		CF-117										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-118a	CF-118a_LP-DIR-T	CF-118		ht	299.4	43.5	2	10	0	10.7	6.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	923	K		hargrave 2021-02-13 15:01:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-118a		CF-118										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-118a	CF-118a_LP-DIR-T	CF-118		ht	137.9	26.3	2	10	-1	10.7	6.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	923	K		hargrave 2021-02-13 15:01:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-118a	CF-118a_LP-DIR-T	CF-118		mt	151.3	33.1	2	7	-1	10.6	8.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-02-13 15:01:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-118a	CF-118a_LP-DIR-T	CF-118		mt	281.9	49.7	2	7	0	10.6	8.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-02-13 15:01:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-118a	CF-118a_LP-DIR-T	CF-118		ht	291.1	49.7	2	10	100	10.7	6.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	923	K		hargrave 2021-02-13 15:01:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-118a	CF-118a_LP-DIR-T	CF-118		mt	270.0	53	2	7	100	10.6	8.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2021-02-13 15:01:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-119a	CF-119a_LP-DIR-T	CF-119		mt	287.1	36.3	2	10	100	6	6	Sedimentary	Sediment Layer	Siltstone:Sandstone	883	723	K		hargrave 2021-02-13 19:15:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-119a	CF-119a_LP-DIR-T	CF-119		ht	291.9	25	2	9	100	0	9.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	941	K		hargrave 2021-02-13 19:15:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-119a	CF-119a_LP-DIR-T	CF-119		mt	292.6	30.8	2	10	0	6	6	Sedimentary	Sediment Layer	Siltstone:Sandstone	883	723	K		hargrave 2021-02-13 19:15:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-119a	CF-119a_LP-DIR-T	CF-119		ht	295.1	19	2	9	0	0	9.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	941	K		hargrave 2021-02-13 19:15:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-119a		CF-119										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-119a	CF-119a_LP-DIR-T	CF-119		mt	153.7	57.5	2	10	-1	6	6	Sedimentary	Sediment Layer	Siltstone:Sandstone	883	723	K		hargrave 2021-02-13 19:15:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-119a	CF-119a_LP-DIR-T	CF-119		ht	134.3	65.1	2	9	-1	0	9.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	941	K		hargrave 2021-02-13 19:15:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-11a	CF-11a_LP-DIR-T	CF-11		ht	283.0	37.6	3	9	100	0	9.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	953	933	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-11a	CF-11a_LP-DIR-T	CF-11		lt	5.1	69.6	3	3	0	25.2	15.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-11a	CF-11a_LP-DIR-T	CF-11		mt	296.5	42.8	3	8	0	5.6	9.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-11a	CF-11a_LP-DIR-T	CF-11		lt	20.9	78.6	3	3	100	25.2	15.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-11a	CF-11a_LP-DIR-T	CF-11		mt	288.1	48.7	3	8	100	5.6	9.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-11a	CF-11a_LP-DIR-T	CF-11		ht	289.2	32.7	3	9	0	0	9.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	953	933	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-11a	CF-11a_LP-DIR-T	CF-11		mt	194.0	-20.2	3	8	-1	5.6	9.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-11a	CF-11a_LP-DIR-T	CF-11		ht	190.5	-31.5	3	9	-1	0	9.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	953	933	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-11a		CF-11										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-11a	CF-11a_LP-DIR-T	CF-11		lt	202.1	22.2	3	3	-1	25.2	15.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 16:19:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-120a	CF-120a_LP-DIR-T	CF-120		ht	283.6	30.7	2	10	100	0	5	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	937	K		hargrave 2021-02-13 20:02:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-120a		CF-120										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-120a	CF-120a_LP-DIR-T	CF-120		ht	167.0	70.7	2	10	-1	0	5	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	937	K		hargrave 2021-02-13 20:02:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-120a	CF-120a_LP-DIR-T	CF-120		mt	167.2	64	2	11	-1	4.2	4.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	723	K		hargrave 2021-02-13 20:02:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-120a	CF-120a_LP-DIR-T	CF-120		ht	288.2	25.8	2	10	0	0	5	Sedimentary	Sediment Layer	Siltstone:Sandstone	960	937	K		hargrave 2021-02-13 20:02:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-120a	CF-120a_LP-DIR-T	CF-120		mt	290.1	32.3	2	11	0	4.2	4.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	723	K		hargrave 2021-02-13 20:02:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
